node_id,node_type,node_type_name
16791,1,paper
16792,1,paper
16793,1,paper
16794,1,paper
16795,1,paper
16796,1,paper
16797,1,paper
16798,1,paper
16799,1,paper
16800,1,paper
16801,1,paper
16802,1,paper
16803,1,paper
16804,1,paper
16805,1,paper
16806,1,paper
16807,1,paper
16808,1,paper
16809,1,paper
16810,1,paper
16811,1,paper
16812,1,paper
16813,1,paper
16814,1,paper
16815,1,paper
16816,1,paper
16817,1,paper
16818,1,paper
16819,1,paper
16820,1,paper
16821,1,paper
16822,1,paper
16823,1,paper
16824,1,paper
16825,1,paper
16826,1,paper
16827,1,paper
16828,1,paper
16829,1,paper
16830,1,paper
16831,1,paper
16832,1,paper
16833,1,paper
16834,1,paper
16835,1,paper
16836,1,paper
16837,1,paper
16838,1,paper
16839,1,paper
16840,1,paper
16841,1,paper
16842,1,paper
16843,1,paper
16844,1,paper
16845,1,paper
16846,1,paper
16847,1,paper
16848,1,paper
16849,1,paper
16850,1,paper
16851,1,paper
16852,1,paper
16853,1,paper
16854,1,paper
16855,1,paper
16856,1,paper
16857,1,paper
16858,1,paper
16859,1,paper
16860,1,paper
16861,1,paper
16862,1,paper
16863,1,paper
16864,1,paper
16865,1,paper
16866,1,paper
16867,1,paper
16868,1,paper
16869,1,paper
16870,1,paper
16871,1,paper
16872,1,paper
16873,1,paper
16874,1,paper
16875,1,paper
16876,1,paper
16877,1,paper
16878,1,paper
16879,1,paper
16880,1,paper
16881,1,paper
16882,1,paper
16883,1,paper
16884,1,paper
16885,1,paper
16886,1,paper
16887,1,paper
16888,1,paper
16889,1,paper
16890,1,paper
16891,1,paper
16892,1,paper
16893,1,paper
16894,1,paper
16895,1,paper
16896,1,paper
16897,1,paper
16898,1,paper
16899,1,paper
16900,1,paper
16901,1,paper
16902,1,paper
16903,1,paper
16904,1,paper
16905,1,paper
16906,1,paper
16907,1,paper
16908,1,paper
16909,1,paper
16910,1,paper
16911,1,paper
16912,1,paper
16913,1,paper
16914,1,paper
16915,1,paper
16916,1,paper
16917,1,paper
16918,1,paper
16919,1,paper
16920,1,paper
16921,1,paper
16922,1,paper
16923,1,paper
16924,1,paper
16925,1,paper
16926,1,paper
16927,1,paper
16928,1,paper
16929,1,paper
16930,1,paper
16931,1,paper
16932,1,paper
16933,1,paper
16934,1,paper
16935,1,paper
16936,1,paper
16937,1,paper
16938,1,paper
16939,1,paper
16940,1,paper
16941,1,paper
16942,1,paper
16943,1,paper
16944,1,paper
16945,1,paper
16946,1,paper
16947,1,paper
16948,1,paper
16949,1,paper
16950,1,paper
16951,1,paper
16952,1,paper
16953,1,paper
16954,1,paper
16955,1,paper
16956,1,paper
16957,1,paper
16958,1,paper
16959,1,paper
16960,1,paper
16961,1,paper
16962,1,paper
16963,1,paper
16964,1,paper
16965,1,paper
16966,1,paper
16967,1,paper
16968,1,paper
16969,1,paper
16970,1,paper
16971,1,paper
16972,1,paper
16973,1,paper
16974,1,paper
16975,1,paper
16976,1,paper
16977,1,paper
16978,1,paper
16979,1,paper
16980,1,paper
16981,1,paper
16982,1,paper
16983,1,paper
16984,1,paper
16985,1,paper
16986,1,paper
16987,1,paper
16988,1,paper
16989,1,paper
16990,1,paper
16991,1,paper
16992,1,paper
16993,1,paper
16994,1,paper
16995,1,paper
16996,1,paper
16997,1,paper
16998,1,paper
16999,1,paper
17000,1,paper
17001,1,paper
17002,1,paper
17003,1,paper
17004,1,paper
17005,1,paper
17006,1,paper
17007,1,paper
17008,1,paper
17009,1,paper
17010,1,paper
17011,1,paper
17012,1,paper
17013,1,paper
17014,1,paper
17015,1,paper
17016,1,paper
17017,1,paper
17018,1,paper
17019,1,paper
17020,1,paper
17021,1,paper
17022,1,paper
17023,1,paper
17024,1,paper
17025,1,paper
17026,1,paper
17027,1,paper
17028,1,paper
17029,1,paper
17030,1,paper
17031,1,paper
17032,1,paper
17033,1,paper
17034,1,paper
17035,1,paper
17036,1,paper
17037,1,paper
17038,1,paper
17039,1,paper
17040,1,paper
17041,1,paper
17042,1,paper
17043,1,paper
17044,1,paper
17045,1,paper
17046,1,paper
17047,1,paper
17048,1,paper
17049,1,paper
17050,1,paper
17051,1,paper
17052,1,paper
17053,1,paper
17054,1,paper
17055,1,paper
17056,1,paper
17057,1,paper
17058,1,paper
17059,1,paper
17060,1,paper
17061,1,paper
17062,1,paper
17063,1,paper
17064,1,paper
17065,1,paper
17066,1,paper
17067,1,paper
17068,1,paper
17069,1,paper
17070,1,paper
17071,1,paper
17072,1,paper
17073,1,paper
17074,1,paper
17075,1,paper
17076,1,paper
17077,1,paper
17078,1,paper
17079,1,paper
17080,1,paper
17081,1,paper
17082,1,paper
17083,1,paper
17084,1,paper
17085,1,paper
17086,1,paper
17087,1,paper
17088,1,paper
17089,1,paper
17090,1,paper
17091,1,paper
17092,1,paper
17093,1,paper
17094,1,paper
17095,1,paper
17096,1,paper
17097,1,paper
17098,1,paper
17099,1,paper
17100,1,paper
17101,1,paper
17102,1,paper
17103,1,paper
17104,1,paper
17105,1,paper
17106,1,paper
17107,1,paper
17108,1,paper
17109,1,paper
17110,1,paper
17111,1,paper
17112,1,paper
17113,1,paper
17114,1,paper
17115,1,paper
17116,1,paper
17117,1,paper
17118,1,paper
17119,1,paper
17120,1,paper
17121,1,paper
17122,1,paper
17123,1,paper
17124,1,paper
17125,1,paper
17126,1,paper
17127,1,paper
17128,1,paper
17129,1,paper
17130,1,paper
17131,1,paper
17132,1,paper
17133,1,paper
17134,1,paper
17135,1,paper
17136,1,paper
17137,1,paper
17138,1,paper
17139,1,paper
17140,1,paper
17141,1,paper
17142,1,paper
17143,1,paper
17144,1,paper
17145,1,paper
17146,1,paper
17147,1,paper
17148,1,paper
17149,1,paper
17150,1,paper
17151,1,paper
17152,1,paper
17153,1,paper
17154,1,paper
17155,1,paper
17156,1,paper
17157,1,paper
17158,1,paper
17159,1,paper
17160,1,paper
17161,1,paper
17162,1,paper
17163,1,paper
17164,1,paper
17165,1,paper
17166,1,paper
17167,1,paper
17168,1,paper
17169,1,paper
17170,1,paper
17171,1,paper
17172,1,paper
17173,1,paper
17174,1,paper
17175,1,paper
17176,1,paper
17177,1,paper
17178,1,paper
17179,1,paper
17180,1,paper
17181,1,paper
17182,1,paper
17183,1,paper
17184,1,paper
17185,1,paper
17186,1,paper
17187,1,paper
17188,1,paper
17189,1,paper
17190,1,paper
17191,1,paper
17192,1,paper
17193,1,paper
17194,1,paper
17195,1,paper
17196,1,paper
17197,1,paper
17198,1,paper
17199,1,paper
17200,1,paper
17201,1,paper
17202,1,paper
17203,1,paper
17204,1,paper
17205,1,paper
17206,1,paper
17207,1,paper
17208,1,paper
17209,1,paper
17210,1,paper
17211,1,paper
17212,1,paper
17213,1,paper
17214,1,paper
17215,1,paper
17216,1,paper
17217,1,paper
17218,1,paper
17219,1,paper
17220,1,paper
17221,1,paper
17222,1,paper
17223,1,paper
17224,1,paper
17225,1,paper
17226,1,paper
17227,1,paper
17228,1,paper
17229,1,paper
17230,1,paper
17231,1,paper
17232,1,paper
17233,1,paper
17234,1,paper
17235,1,paper
17236,1,paper
17237,1,paper
17238,1,paper
17239,1,paper
17240,1,paper
17241,1,paper
17242,1,paper
17243,1,paper
17244,1,paper
17245,1,paper
17246,1,paper
17247,1,paper
17248,1,paper
17249,1,paper
17250,1,paper
17251,1,paper
17252,1,paper
17253,1,paper
17254,1,paper
17255,1,paper
17256,1,paper
17257,1,paper
17258,1,paper
17259,1,paper
17260,1,paper
17261,1,paper
17262,1,paper
17263,1,paper
17264,1,paper
17265,1,paper
17266,1,paper
17267,1,paper
17268,1,paper
17269,1,paper
17270,1,paper
17271,1,paper
17272,1,paper
17273,1,paper
17274,1,paper
17275,1,paper
17276,1,paper
17277,1,paper
17278,1,paper
17279,1,paper
17280,1,paper
17281,1,paper
17282,1,paper
17283,1,paper
17284,1,paper
17285,1,paper
17286,1,paper
17287,1,paper
17288,1,paper
17289,1,paper
17290,1,paper
17291,1,paper
17292,1,paper
17293,1,paper
17294,1,paper
17295,1,paper
17296,1,paper
17297,1,paper
17298,1,paper
17299,1,paper
17300,1,paper
17301,1,paper
17302,1,paper
17303,1,paper
17304,1,paper
17305,1,paper
17306,1,paper
17307,1,paper
17308,1,paper
17309,1,paper
17310,1,paper
17311,1,paper
17312,1,paper
17313,1,paper
17314,1,paper
17315,1,paper
17316,1,paper
17317,1,paper
17318,1,paper
17319,1,paper
17320,1,paper
17321,1,paper
17322,1,paper
17323,1,paper
17324,1,paper
17325,1,paper
17326,1,paper
17327,1,paper
17328,1,paper
17329,1,paper
17330,1,paper
17331,1,paper
17332,1,paper
17333,1,paper
17334,1,paper
17335,1,paper
17336,1,paper
17337,1,paper
17338,1,paper
17339,1,paper
17340,1,paper
17341,1,paper
17342,1,paper
17343,1,paper
17344,1,paper
17345,1,paper
17346,1,paper
17347,1,paper
17348,1,paper
17349,1,paper
17350,1,paper
17351,1,paper
17352,1,paper
17353,1,paper
17354,1,paper
17355,1,paper
17356,1,paper
17357,1,paper
17358,1,paper
17359,1,paper
17360,1,paper
17361,1,paper
17362,1,paper
17363,1,paper
17364,1,paper
17365,1,paper
17366,1,paper
17367,1,paper
17368,1,paper
17369,1,paper
17370,1,paper
17371,1,paper
17372,1,paper
17373,1,paper
17374,1,paper
17375,1,paper
17376,1,paper
17377,1,paper
17378,1,paper
17379,1,paper
17380,1,paper
17381,1,paper
17382,1,paper
17383,1,paper
17384,1,paper
17385,1,paper
17386,1,paper
17387,1,paper
17388,1,paper
17389,1,paper
17390,1,paper
17391,1,paper
17392,1,paper
17393,1,paper
17394,1,paper
17395,1,paper
17396,1,paper
17397,1,paper
17398,1,paper
17399,1,paper
17400,1,paper
17401,1,paper
17402,1,paper
17403,1,paper
17404,1,paper
17405,1,paper
17406,1,paper
17407,1,paper
17408,1,paper
17409,1,paper
17410,1,paper
17411,1,paper
17412,1,paper
17413,1,paper
17414,1,paper
17415,1,paper
17416,1,paper
17417,1,paper
17418,1,paper
17419,1,paper
17420,1,paper
17421,1,paper
17422,1,paper
17423,1,paper
17424,1,paper
17425,1,paper
17426,1,paper
17427,1,paper
17428,1,paper
17429,1,paper
17430,1,paper
17431,1,paper
17432,1,paper
17433,1,paper
17434,1,paper
17435,1,paper
17436,1,paper
17437,1,paper
17438,1,paper
17439,1,paper
17440,1,paper
17441,1,paper
17442,1,paper
17443,1,paper
17444,1,paper
17445,1,paper
17446,1,paper
17447,1,paper
17448,1,paper
17449,1,paper
17450,1,paper
17451,1,paper
17452,1,paper
17453,1,paper
17454,1,paper
17455,1,paper
17456,1,paper
17457,1,paper
17458,1,paper
17459,1,paper
17460,1,paper
17461,1,paper
17462,1,paper
17463,1,paper
17464,1,paper
17465,1,paper
17466,1,paper
17467,1,paper
17468,1,paper
17469,1,paper
17470,1,paper
17471,1,paper
17472,1,paper
17473,1,paper
17474,1,paper
17475,1,paper
17476,1,paper
17477,1,paper
17478,1,paper
17479,1,paper
17480,1,paper
17481,1,paper
17482,1,paper
17483,1,paper
17484,1,paper
17485,1,paper
17486,1,paper
17487,1,paper
17488,1,paper
17489,1,paper
17490,1,paper
17491,1,paper
17492,1,paper
17493,1,paper
17494,1,paper
17495,1,paper
17496,1,paper
17497,1,paper
17498,1,paper
17499,1,paper
17500,1,paper
17501,1,paper
17502,1,paper
17503,1,paper
17504,1,paper
17505,1,paper
17506,1,paper
17507,1,paper
17508,1,paper
17509,1,paper
17510,1,paper
17511,1,paper
17512,1,paper
17513,1,paper
17514,1,paper
17515,1,paper
17516,1,paper
17517,1,paper
17518,1,paper
17519,1,paper
17520,1,paper
17521,1,paper
17522,1,paper
17523,1,paper
17524,1,paper
17525,1,paper
17526,1,paper
17527,1,paper
17528,1,paper
17529,1,paper
17530,1,paper
17531,1,paper
17532,1,paper
17533,1,paper
17534,1,paper
17535,1,paper
17536,1,paper
17537,1,paper
17538,1,paper
17539,1,paper
17540,1,paper
17541,1,paper
17542,1,paper
17543,1,paper
17544,1,paper
17545,1,paper
17546,1,paper
17547,1,paper
17548,1,paper
17549,1,paper
17550,1,paper
17551,1,paper
17552,1,paper
17553,1,paper
17554,1,paper
17555,1,paper
17556,1,paper
17557,1,paper
17558,1,paper
17559,1,paper
17560,1,paper
17561,1,paper
17562,1,paper
17563,1,paper
17564,1,paper
17565,1,paper
17566,1,paper
17567,1,paper
17568,1,paper
17569,1,paper
17570,1,paper
17571,1,paper
17572,1,paper
17573,1,paper
17574,1,paper
17575,1,paper
17576,1,paper
17577,1,paper
17578,1,paper
17579,1,paper
17580,1,paper
17581,1,paper
17582,1,paper
17583,1,paper
17584,1,paper
17585,1,paper
17586,1,paper
17587,1,paper
17588,1,paper
17589,1,paper
17590,1,paper
17591,1,paper
17592,1,paper
17593,1,paper
17594,1,paper
17595,1,paper
17596,1,paper
17597,1,paper
17598,1,paper
17599,1,paper
17600,1,paper
17601,1,paper
17602,1,paper
17603,1,paper
17604,1,paper
17605,1,paper
17606,1,paper
17607,1,paper
17608,1,paper
17609,1,paper
17610,1,paper
17611,1,paper
17612,1,paper
17613,1,paper
17614,1,paper
17615,1,paper
17616,1,paper
17617,1,paper
17618,1,paper
17619,1,paper
17620,1,paper
17621,1,paper
17622,1,paper
17623,1,paper
17624,1,paper
17625,1,paper
17626,1,paper
17627,1,paper
17628,1,paper
17629,1,paper
17630,1,paper
17631,1,paper
17632,1,paper
17633,1,paper
17634,1,paper
17635,1,paper
17636,1,paper
17637,1,paper
17638,1,paper
17639,1,paper
17640,1,paper
17641,1,paper
17642,1,paper
17643,1,paper
17644,1,paper
17645,1,paper
17646,1,paper
17647,1,paper
17648,1,paper
17649,1,paper
17650,1,paper
17651,1,paper
17652,1,paper
17653,1,paper
17654,1,paper
17655,1,paper
17656,1,paper
17657,1,paper
17658,1,paper
17659,1,paper
17660,1,paper
17661,1,paper
17662,1,paper
17663,1,paper
17664,1,paper
17665,1,paper
17666,1,paper
17667,1,paper
17668,1,paper
17669,1,paper
17670,1,paper
17671,1,paper
17672,1,paper
17673,1,paper
17674,1,paper
17675,1,paper
17676,1,paper
17677,1,paper
17678,1,paper
17679,1,paper
17680,1,paper
17681,1,paper
17682,1,paper
17683,1,paper
17684,1,paper
17685,1,paper
17686,1,paper
17687,1,paper
17688,1,paper
17689,1,paper
17690,1,paper
17691,1,paper
17692,1,paper
17693,1,paper
17694,1,paper
17695,1,paper
17696,1,paper
17697,1,paper
17698,1,paper
17699,1,paper
17700,1,paper
17701,1,paper
17702,1,paper
17703,1,paper
17704,1,paper
17705,1,paper
17706,1,paper
17707,1,paper
17708,1,paper
17709,1,paper
17710,1,paper
17711,1,paper
17712,1,paper
17713,1,paper
17714,1,paper
17715,1,paper
17716,1,paper
17717,1,paper
17718,1,paper
17719,1,paper
17720,1,paper
17721,1,paper
17722,1,paper
17723,1,paper
17724,1,paper
17725,1,paper
17726,1,paper
17727,1,paper
17728,1,paper
17729,1,paper
17730,1,paper
17731,1,paper
17732,1,paper
17733,1,paper
17734,1,paper
17735,1,paper
17736,1,paper
17737,1,paper
17738,1,paper
17739,1,paper
17740,1,paper
17741,1,paper
17742,1,paper
17743,1,paper
17744,1,paper
17745,1,paper
17746,1,paper
17747,1,paper
17748,1,paper
17749,1,paper
17750,1,paper
17751,1,paper
17752,1,paper
17753,1,paper
17754,1,paper
17755,1,paper
17756,1,paper
17757,1,paper
17758,1,paper
17759,1,paper
17760,1,paper
17761,1,paper
17762,1,paper
17763,1,paper
17764,1,paper
17765,1,paper
17766,1,paper
17767,1,paper
17768,1,paper
17769,1,paper
17770,1,paper
17771,1,paper
17772,1,paper
17773,1,paper
17774,1,paper
17775,1,paper
17776,1,paper
17777,1,paper
17778,1,paper
17779,1,paper
17780,1,paper
17781,1,paper
17782,1,paper
17783,1,paper
17784,1,paper
17785,1,paper
17786,1,paper
17787,1,paper
17788,1,paper
17789,1,paper
17790,1,paper
17791,1,paper
17792,1,paper
17793,1,paper
17794,1,paper
17795,1,paper
17796,1,paper
17797,1,paper
17798,1,paper
17799,1,paper
17800,1,paper
17801,1,paper
17802,1,paper
17803,1,paper
17804,1,paper
17805,1,paper
17806,1,paper
17807,1,paper
17808,1,paper
17809,1,paper
17810,1,paper
17811,1,paper
17812,1,paper
17813,1,paper
17814,1,paper
17815,1,paper
17816,1,paper
17817,1,paper
17818,1,paper
17819,1,paper
17820,1,paper
17821,1,paper
17822,1,paper
17823,1,paper
17824,1,paper
17825,1,paper
17826,1,paper
17827,1,paper
17828,1,paper
17829,1,paper
17830,1,paper
17831,1,paper
17832,1,paper
17833,1,paper
17834,1,paper
17835,1,paper
17836,1,paper
17837,1,paper
17838,1,paper
17839,1,paper
17840,1,paper
17841,1,paper
17842,1,paper
17843,1,paper
17844,1,paper
17845,1,paper
17846,1,paper
17847,1,paper
17848,1,paper
17849,1,paper
17850,1,paper
17851,1,paper
17852,1,paper
17853,1,paper
17854,1,paper
17855,1,paper
17856,1,paper
17857,1,paper
17858,1,paper
17859,1,paper
17860,1,paper
17861,1,paper
17862,1,paper
17863,1,paper
17864,1,paper
17865,1,paper
17866,1,paper
17867,1,paper
17868,1,paper
17869,1,paper
17870,1,paper
17871,1,paper
17872,1,paper
17873,1,paper
17874,1,paper
17875,1,paper
17876,1,paper
17877,1,paper
17878,1,paper
17879,1,paper
17880,1,paper
17881,1,paper
17882,1,paper
17883,1,paper
17884,1,paper
17885,1,paper
17886,1,paper
17887,1,paper
17888,1,paper
17889,1,paper
17890,1,paper
17891,1,paper
17892,1,paper
17893,1,paper
17894,1,paper
17895,1,paper
17896,1,paper
17897,1,paper
17898,1,paper
17899,1,paper
17900,1,paper
17901,1,paper
17902,1,paper
17903,1,paper
17904,1,paper
17905,1,paper
17906,1,paper
17907,1,paper
17908,1,paper
17909,1,paper
17910,1,paper
17911,1,paper
17912,1,paper
17913,1,paper
17914,1,paper
17915,1,paper
17916,1,paper
17917,1,paper
17918,1,paper
17919,1,paper
17920,1,paper
17921,1,paper
17922,1,paper
17923,1,paper
17924,1,paper
17925,1,paper
17926,1,paper
17927,1,paper
17928,1,paper
17929,1,paper
17930,1,paper
17931,1,paper
17932,1,paper
17933,1,paper
17934,1,paper
17935,1,paper
17936,1,paper
17937,1,paper
17938,1,paper
17939,1,paper
17940,1,paper
17941,1,paper
17942,1,paper
17943,1,paper
17944,1,paper
17945,1,paper
17946,1,paper
17947,1,paper
17948,1,paper
17949,1,paper
17950,1,paper
17951,1,paper
17952,1,paper
17953,1,paper
17954,1,paper
17955,1,paper
17956,1,paper
17957,1,paper
17958,1,paper
17959,1,paper
17960,1,paper
17961,1,paper
17962,1,paper
17963,1,paper
17964,1,paper
17965,1,paper
17966,1,paper
17967,1,paper
17968,1,paper
17969,1,paper
17970,1,paper
17971,1,paper
17972,1,paper
17973,1,paper
17974,1,paper
17975,1,paper
17976,1,paper
17977,1,paper
17978,1,paper
17979,1,paper
17980,1,paper
17981,1,paper
17982,1,paper
17983,1,paper
17984,1,paper
17985,1,paper
17986,1,paper
17987,1,paper
17988,1,paper
17989,1,paper
17990,1,paper
17991,1,paper
17992,1,paper
17993,1,paper
17994,1,paper
17995,1,paper
17996,1,paper
17997,1,paper
17998,1,paper
17999,1,paper
18000,1,paper
18001,1,paper
18002,1,paper
18003,1,paper
18004,1,paper
18005,1,paper
18006,1,paper
18007,1,paper
18008,1,paper
18009,1,paper
18010,1,paper
18011,1,paper
18012,1,paper
18013,1,paper
18014,1,paper
18015,1,paper
18016,1,paper
18017,1,paper
18018,1,paper
18019,1,paper
18020,1,paper
18021,1,paper
18022,1,paper
18023,1,paper
18024,1,paper
18025,1,paper
18026,1,paper
18027,1,paper
18028,1,paper
18029,1,paper
18030,1,paper
18031,1,paper
18032,1,paper
18033,1,paper
18034,1,paper
18035,1,paper
18036,1,paper
18037,1,paper
18038,1,paper
18039,1,paper
18040,1,paper
18041,1,paper
18042,1,paper
18043,1,paper
18044,1,paper
18045,1,paper
18046,1,paper
18047,1,paper
18048,1,paper
18049,1,paper
18050,1,paper
18051,1,paper
18052,1,paper
18053,1,paper
18054,1,paper
18055,1,paper
18056,1,paper
18057,1,paper
18058,1,paper
18059,1,paper
18060,1,paper
18061,1,paper
18062,1,paper
18063,1,paper
18064,1,paper
18065,1,paper
18066,1,paper
18067,1,paper
18068,1,paper
18069,1,paper
18070,1,paper
18071,1,paper
18072,1,paper
18073,1,paper
18074,1,paper
18075,1,paper
18076,1,paper
18077,1,paper
18078,1,paper
18079,1,paper
18080,1,paper
18081,1,paper
18082,1,paper
18083,1,paper
18084,1,paper
18085,1,paper
18086,1,paper
18087,1,paper
18088,1,paper
18089,1,paper
18090,1,paper
18091,1,paper
18092,1,paper
18093,1,paper
18094,1,paper
18095,1,paper
18096,1,paper
18097,1,paper
18098,1,paper
18099,1,paper
18100,1,paper
18101,1,paper
18102,1,paper
18103,1,paper
18104,1,paper
18105,1,paper
18106,1,paper
18107,1,paper
18108,1,paper
18109,1,paper
18110,1,paper
18111,1,paper
18112,1,paper
18113,1,paper
18114,1,paper
18115,1,paper
18116,1,paper
18117,1,paper
18118,1,paper
18119,1,paper
18120,1,paper
18121,1,paper
18122,1,paper
18123,1,paper
18124,1,paper
18125,1,paper
18126,1,paper
18127,1,paper
18128,1,paper
18129,1,paper
18130,1,paper
18131,1,paper
18132,1,paper
18133,1,paper
18134,1,paper
18135,1,paper
18136,1,paper
18137,1,paper
18138,1,paper
18139,1,paper
18140,1,paper
18141,1,paper
18142,1,paper
18143,1,paper
18144,1,paper
18145,1,paper
18146,1,paper
18147,1,paper
18148,1,paper
18149,1,paper
18150,1,paper
18151,1,paper
18152,1,paper
18153,1,paper
18154,1,paper
18155,1,paper
18156,1,paper
18157,1,paper
18158,1,paper
18159,1,paper
18160,1,paper
18161,1,paper
18162,1,paper
18163,1,paper
18164,1,paper
18165,1,paper
18166,1,paper
18167,1,paper
18168,1,paper
18169,1,paper
18170,1,paper
18171,1,paper
18172,1,paper
18173,1,paper
18174,1,paper
18175,1,paper
18176,1,paper
18177,1,paper
18178,1,paper
18179,1,paper
18180,1,paper
18181,1,paper
18182,1,paper
18183,1,paper
18184,1,paper
18185,1,paper
18186,1,paper
18187,1,paper
18188,1,paper
18189,1,paper
18190,1,paper
18191,1,paper
18192,1,paper
18193,1,paper
18194,1,paper
18195,1,paper
18196,1,paper
18197,1,paper
18198,1,paper
18199,1,paper
18200,1,paper
18201,1,paper
18202,1,paper
18203,1,paper
18204,1,paper
18205,1,paper
18206,1,paper
18207,1,paper
18208,1,paper
18209,1,paper
18210,1,paper
18211,1,paper
18212,1,paper
18213,1,paper
18214,1,paper
18215,1,paper
18216,1,paper
18217,1,paper
18218,1,paper
18219,1,paper
18220,1,paper
18221,1,paper
18222,1,paper
18223,1,paper
18224,1,paper
18225,1,paper
18226,1,paper
18227,1,paper
18228,1,paper
18229,1,paper
18230,1,paper
18231,1,paper
18232,1,paper
18233,1,paper
18234,1,paper
18235,1,paper
18236,1,paper
18237,1,paper
18238,1,paper
18239,1,paper
18240,1,paper
18241,1,paper
18242,1,paper
18243,1,paper
18244,1,paper
18245,1,paper
18246,1,paper
18247,1,paper
18248,1,paper
18249,1,paper
18250,1,paper
18251,1,paper
18252,1,paper
18253,1,paper
18254,1,paper
18255,1,paper
18256,1,paper
18257,1,paper
18258,1,paper
18259,1,paper
18260,1,paper
18261,1,paper
18262,1,paper
18263,1,paper
18264,1,paper
18265,1,paper
18266,1,paper
18267,1,paper
18268,1,paper
18269,1,paper
18270,1,paper
18271,1,paper
18272,1,paper
18273,1,paper
18274,1,paper
18275,1,paper
18276,1,paper
18277,1,paper
18278,1,paper
18279,1,paper
18280,1,paper
18281,1,paper
18282,1,paper
18283,1,paper
18284,1,paper
18285,1,paper
18286,1,paper
18287,1,paper
18288,1,paper
18289,1,paper
18290,1,paper
18291,1,paper
18292,1,paper
18293,1,paper
18294,1,paper
18295,1,paper
18296,1,paper
18297,1,paper
18298,1,paper
18299,1,paper
18300,1,paper
18301,1,paper
18302,1,paper
18303,1,paper
18304,1,paper
18305,1,paper
18306,1,paper
18307,1,paper
18308,1,paper
18309,1,paper
18310,1,paper
18311,1,paper
18312,1,paper
18313,1,paper
18314,1,paper
18315,1,paper
18316,1,paper
18317,1,paper
18318,1,paper
18319,1,paper
18320,1,paper
18321,1,paper
18322,1,paper
18323,1,paper
18324,1,paper
18325,1,paper
18326,1,paper
18327,1,paper
18328,1,paper
18329,1,paper
18330,1,paper
18331,1,paper
18332,1,paper
18333,1,paper
18334,1,paper
18335,1,paper
18336,1,paper
18337,1,paper
18338,1,paper
18339,1,paper
18340,1,paper
18341,1,paper
18342,1,paper
18343,1,paper
18344,1,paper
18345,1,paper
18346,1,paper
18347,1,paper
18348,1,paper
18349,1,paper
18350,1,paper
18351,1,paper
18352,1,paper
18353,1,paper
18354,1,paper
18355,1,paper
18356,1,paper
18357,1,paper
18358,1,paper
18359,1,paper
18360,1,paper
18361,1,paper
18362,1,paper
18363,1,paper
18364,1,paper
18365,1,paper
18366,1,paper
18367,1,paper
18368,1,paper
18369,1,paper
18370,1,paper
18371,1,paper
18372,1,paper
18373,1,paper
18374,1,paper
18375,1,paper
18376,1,paper
18377,1,paper
18378,1,paper
18379,1,paper
18380,1,paper
18381,1,paper
18382,1,paper
18383,1,paper
18384,1,paper
18385,1,paper
18386,1,paper
18387,1,paper
18388,1,paper
18389,1,paper
18390,1,paper
18391,1,paper
18392,1,paper
18393,1,paper
18394,1,paper
18395,1,paper
18396,1,paper
18397,1,paper
18398,1,paper
18399,1,paper
18400,1,paper
18401,1,paper
18402,1,paper
18403,1,paper
18404,1,paper
18405,1,paper
18406,1,paper
18407,1,paper
18408,1,paper
18409,1,paper
18410,1,paper
18411,1,paper
18412,1,paper
18413,1,paper
18414,1,paper
18415,1,paper
18416,1,paper
18417,1,paper
18418,1,paper
18419,1,paper
18420,1,paper
18421,1,paper
18422,1,paper
18423,1,paper
18424,1,paper
18425,1,paper
18426,1,paper
18427,1,paper
18428,1,paper
18429,1,paper
18430,1,paper
18431,1,paper
18432,1,paper
18433,1,paper
18434,1,paper
18435,1,paper
18436,1,paper
18437,1,paper
18438,1,paper
18439,1,paper
18440,1,paper
18441,1,paper
18442,1,paper
18443,1,paper
18444,1,paper
18445,1,paper
18446,1,paper
18447,1,paper
18448,1,paper
18449,1,paper
18450,1,paper
18451,1,paper
18452,1,paper
18453,1,paper
18454,1,paper
18455,1,paper
18456,1,paper
18457,1,paper
18458,1,paper
18459,1,paper
18460,1,paper
18461,1,paper
18462,1,paper
18463,1,paper
18464,1,paper
18465,1,paper
18466,1,paper
18467,1,paper
18468,1,paper
18469,1,paper
18470,1,paper
18471,1,paper
18472,1,paper
18473,1,paper
18474,1,paper
18475,1,paper
18476,1,paper
18477,1,paper
18478,1,paper
18479,1,paper
18480,1,paper
18481,1,paper
18482,1,paper
18483,1,paper
18484,1,paper
18485,1,paper
18486,1,paper
18487,1,paper
18488,1,paper
18489,1,paper
18490,1,paper
18491,1,paper
18492,1,paper
18493,1,paper
18494,1,paper
18495,1,paper
18496,1,paper
18497,1,paper
18498,1,paper
18499,1,paper
18500,1,paper
18501,1,paper
18502,1,paper
18503,1,paper
18504,1,paper
18505,1,paper
18506,1,paper
18507,1,paper
18508,1,paper
18509,1,paper
18510,1,paper
18511,1,paper
18512,1,paper
18513,1,paper
18514,1,paper
18515,1,paper
18516,1,paper
18517,1,paper
18518,1,paper
18519,1,paper
18520,1,paper
18521,1,paper
18522,1,paper
18523,1,paper
18524,1,paper
18525,1,paper
18526,1,paper
18527,1,paper
18528,1,paper
18529,1,paper
18530,1,paper
18531,1,paper
18532,1,paper
18533,1,paper
18534,1,paper
18535,1,paper
18536,1,paper
18537,1,paper
18538,1,paper
